MN_ID,MaterialName,ShortName,MNDate,MNMDate,MN_Status,LastEditDate,ExpDays,ShortCode,ProductCode,LID,Margin,SetZero,GSTID,GSTValue,GSTIDTemp,GSTValueTemp,RECENTCOSTPRICE,RECENTSALESPRICE,DiscountStatus,MRP
1281,kannan (garlic pickle) 1saram,க.பூ.ஊறுகாய் 2சரம்,2022-03-17 15:14:00,2022-03-17 15:14:00,A,2023-12-26 19:45:59.270,NULL,,1281,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,16.00
1282,sivappu Rs.3 pkt,sivappu Rs.3 pkt,2022-03-17 15:14:00,2022-03-17 15:14:00,A,2022-03-17 15:13:56.890,0.00,None,1282,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
1283,sivappu Rs.3 bundle,Rs.3 சிவப்பு bundle,2022-03-17 15:16:00,2022-03-17 15:16:00,A,2022-12-06 17:34:14.840,NULL,,1283,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,90.00
1284,kannan (chilly pickle) 1saram,க.மிளகா.ஊறுகாய் 1சரம்,2022-03-17 15:17:00,2022-03-17 15:17:00,A,2023-08-31 16:12:00.283,NULL,,1284,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,15.00
1285,kannan (mango pickle) 1saram,க.மா.ஊறுகாய் ரூ.2 சரம்,2022-03-17 15:20:00,2022-03-17 15:20:00,A,2024-01-22 08:16:02.950,NULL,,1285,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,16.00
1286,kannan (ginger pickle) 1saram,க.இ.ஊறுகாய் ரூ.2 சரம்,2022-03-17 15:22:00,2022-03-17 15:22:00,A,2024-01-22 08:15:42.917,NULL,,1286,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,16.00
1287,ruchi lime pickle Rs.10,ருசி லெ.ஊறுகாய் Rs.10,2022-03-17 15:24:00,2022-03-17 15:24:00,A,2023-10-10 09:36:01.930,NULL,,1287,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,10.00
1288,semiyaa 200g (naga),200gசேமியா (நாகா),2022-03-17 15:27:00,2022-03-17 15:27:00,A,2023-03-04 17:15:59.677,NULL,,1288,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,20.00
1289,karipattai Rs.5,Rs.5 கரிபட்டை,2022-03-17 15:40:00,2022-03-17 15:40:00,A,2023-05-06 13:55:47.867,NULL,,1289,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,5.00
1290,rusk (elite) Rs.35,rusk (elite) Rs.35,2022-03-17 15:47:00,2022-03-17 15:47:00,A,2022-03-17 15:47:17.433,0.00,None,1290,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
1291,rusk milk (elite) Rs.35,Rs.35 மில்க் ரஸ்க்(elite),2022-03-17 15:49:00,2022-03-17 15:49:00,A,2022-10-12 12:16:07.607,NULL,,1291,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,35.00
1292,rusk elaichi(elite) Rs.35,Rs.35 எலைசி ரஸ்க் ,2022-03-17 15:52:00,2022-03-17 15:52:00,A,2022-10-12 12:17:22.193,NULL,,1292,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,35.00
1293,ruck classic(elite) Rs.20,Rs.20 classic ரஸ்க் (elite),2022-03-17 15:54:00,2022-03-17 15:54:00,A,2022-04-20 14:35:52.063,NULL,,1293,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,20.00
1294,rusk elaichi (elite) Rs.10 bai,Rs.10 ரஸ்க் elaichi(elite) 1பை,2022-03-17 15:57:00,2022-03-17 15:57:00,A,2022-10-12 12:16:35.863,NULL,,1294,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,120.00
1295,mams magic Rs.20,mams magic Rs.20,2022-03-17 16:00:00,2022-03-17 16:00:00,A,2022-09-05 15:29:35.963,NULL,,1295,0,0.00,0,0,0.00,0,0.00,15.00,19.00,1,20.00
1296,jothi appalam 150g ,150g ஜோதிஅப்பளம் ,2022-03-17 16:10:00,2022-03-17 16:10:00,A,2025-02-05 16:58:36.490,NULL,,1296,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,45.00
1297,biriyani masala Rs.5 saram,Rs.5பிரியாணிமசாலாசரம்,2022-03-17 16:22:00,2022-03-17 16:22:00,A,2022-08-18 17:18:34.563,NULL,,1297,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,50.00
1298,kalla mittai,kalla mittai,2022-03-17 16:27:00,2022-03-17 16:27:00,A,2022-03-17 16:27:09.323,0.00,None,1298,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
1299,kalla mittai Rs.20,Rs.20 கள்ளமிட்டாய்,2022-03-17 16:29:00,2022-03-17 16:29:00,A,2024-02-09 18:03:47.840,NULL,,1299,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,30.00
1300,marrie gold Rs.18,marrie gold Rs.18,2022-03-17 17:03:00,2022-03-17 17:03:00,A,2022-06-09 15:44:54.343,NULL,,1300,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,18.00
1301,vim scruper,vim scruper,2022-03-17 17:04:00,2022-03-17 17:04:00,A,2022-03-17 17:04:26.750,0.00,None,1301,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
1302,vim scruper Rs.10,vim scruper Rs.10,2022-03-17 17:05:00,2022-03-17 17:05:00,A,2022-11-01 17:01:36.170,NULL,,1302,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,10.00
1303,sambar podi Rs.10,Rs.10 ஆச்சி சாம்பார்பொடி,2022-03-17 17:08:00,2022-03-17 17:08:00,A,2026-01-29 17:37:34.457,NULL,,1303,0,0.00,0,0,0.00,0,0.00,7.55,9.00,1,10.00
1304,appalam 100g,appalam 100g,2022-03-17 17:12:00,2022-03-17 17:12:00,A,2022-03-18 10:55:37.140,NULL,,1304,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,25.00
1305,DD Sundae fruitpunch 100ml ,DD Sundae fruitpunch 100ml ,2022-03-17 17:33:00,2022-03-17 17:33:00,A,2022-12-03 10:24:18.087,NULL,,1305,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,50.00
1306,DD Sundae strawberry 100ml,DD Sundae strawberry 100ml,2022-03-17 17:33:00,2022-03-17 17:33:00,A,2022-12-03 10:27:08.670,NULL,,1306,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,35.00
1307,DD Sundae choco 100ml,DD Sundae choco 100ml,2022-03-17 17:33:00,2022-03-17 17:33:00,A,2022-12-03 10:26:59.590,NULL,,1307,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,35.00
1308,DD Sundae black 100ml,DD Sundae black 100ml,2022-03-17 17:34:00,2022-03-17 17:34:00,A,2022-12-03 10:26:48.303,NULL,,1308,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,35.00
1309,Rin Rs5 saram,Rin Rs5 saram,2022-03-17 17:48:00,2022-03-17 17:48:00,A,2022-03-17 17:51:22.733,NULL,,1309,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,30.00
1310,oil gold king Rs.10,oil gold king Rs.10,2022-03-17 17:50:00,2022-03-17 17:50:00,A,2022-03-17 17:55:47.553,NULL,,1310,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,100.00
1311,Rin powder Rs5 saram,Rs5ரின் பவுடர் சரம் ,2022-03-17 17:53:00,2022-03-17 17:53:00,A,2022-09-17 10:53:50.353,NULL,,1311,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,30.00
1312,colgatesalt maxfresh Rs.20 ,colgatesalt maxfresh Rs.20 ,2022-03-17 17:54:00,2022-03-17 17:54:00,A,2022-08-20 15:03:04.110,NULL,,1312,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,120.00
1313,oil gold king Rs.10 saram,oil gold king Rs.10 saram,2022-03-17 17:59:00,2022-03-17 17:59:00,A,2022-08-09 12:27:02.710,NULL,,1313,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,100.00
1314,masala atta 10,masala atta 10,2022-03-17 18:16:00,2022-03-17 18:16:00,A,2022-06-12 12:59:14.110,NULL,,1314,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,10.00
1315,munch Rs.5 ,Rs.5 munch,2022-03-17 18:23:00,2022-03-17 18:23:00,A,2026-01-29 12:18:39.330,NULL,,1315,0,0.00,0,0,0.00,0,0.00,4.16,4.80,1,5.00
1316,vicks Rs.1 (pkt),Rs.1 விக்ஸ் pkt,2022-03-17 18:53:00,2022-03-17 18:53:00,A,2025-06-17 14:12:22.220,NULL,,1316,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,20.00
1317,horlicks lite 500g lite jar,horlicks lite 500g lite jar,2022-03-17 19:03:00,2022-03-17 19:03:00,A,2022-06-27 21:28:36.097,NULL,,1317,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,310.00
1318,halls Rs.1 (pkt),Rs.1ஹால்ஸ் (pkt),2022-03-17 19:11:00,2022-03-17 19:11:00,A,2025-12-11 20:12:25.507,NULL,,1318,0,0.00,0,0,0.00,0,0.00,87.00,98.00,1,115.00
1319,yelakkai paakku Rs.1(pkt),Rs.1 ஏலகாய் பாக்கு (pkt),2022-03-17 19:14:00,2022-03-17 19:14:00,A,2026-01-25 14:01:11.210,NULL,,1319,0,0.00,0,0,0.00,0,0.00,127.00,135.00,1,148.00
1320,anni pakku Rs.1(pkt),Rs.1 அன்னிபாக்கு pkt,2022-03-17 19:17:00,2022-03-17 19:17:00,A,2026-01-29 20:59:26.720,NULL,,1320,0,0.00,0,0,0.00,0,0.00,34.13,40.00,1,47.00
1321,pass pass Rs.1 (pkt),Rs.1பாஸ்பாஸ் (pkt),2022-03-17 19:21:00,2022-03-17 19:21:00,A,2026-01-29 19:34:56.553,NULL,,1321,0,0.00,0,0,0.00,0,0.00,78.00,85.00,1,100.00
1322,pacha payiru(muzhusu),பச்சபயிறு முழுசு(30kg),2022-03-17 19:24:00,2022-03-17 19:24:00,A,2026-01-29 12:43:59.003,NULL,,1322,0,0.00,0,0,0.00,0,0.00,96.58,115.00,1,0.00
1323,omam,ஓமம்,2022-03-17 19:30:00,2022-03-17 19:30:00,A,2026-01-29 17:31:43.610,NULL,,1323,0,0.00,0,0,0.00,0,0.00,281.50,400.00,1,0.00
1324,perunkayathool Rs.1 saram,Rs.1காயதூள் சரம்,2022-03-17 19:41:00,2022-03-17 19:41:00,A,2023-01-07 12:44:44.007,NULL,,1324,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,20.00
1325,milaguthool Rs.6 saram,Rs.6மிளகுதூள் சரம்,2022-03-17 19:43:00,2022-03-17 19:43:00,A,2022-08-18 20:54:53.407,NULL,,1325,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,60.00
1326,sambar podi Rs.5 saram,Rs.5சாம்பார்பொடி சரம்,2022-03-17 19:50:00,2022-03-17 19:50:00,A,2022-08-18 18:43:12.203,NULL,,1326,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,50.00
1327,meen ku.masala Rs.5 saram,Rs.5மீன் கு.மசாலா சரம்,2022-03-17 19:52:00,2022-03-17 19:52:00,A,2022-08-18 13:16:38.290,NULL,,1327,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,50.00
1328,kari masala Rs.5,Rs.5 கறி மசலா,2022-03-17 19:52:00,2022-03-17 19:52:00,A,2026-01-26 09:29:55.530,NULL,,1328,0,0.00,0,0,0.00,0,0.00,3.65,5.00,1,5.00
1329,kari masala Rs.5 saram,Rs.5கரி மசாலா சரம்,2022-03-17 19:53:00,2022-03-17 19:53:00,A,2022-08-18 21:40:14.800,NULL,,1329,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,50.00
1330,meen varuval masala Rs.5 saram,Rs.5மீன்.வ.மசாலா சரம்,2022-03-17 19:54:00,2022-03-17 19:54:00,A,2022-08-18 16:28:25.597,NULL,,1330,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,50.00
1331,mallithool Rs.5 saram,Rs.5மல்லிதூள் சரம்,2022-03-17 19:57:00,2022-03-17 19:57:00,A,2022-08-18 21:12:53.330,NULL,,1331,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,50.00
1332,karam masala Rs.5 saram,Rs.5கரம் மசாலா சரம்,2022-03-17 19:58:00,2022-03-17 19:58:00,A,2022-08-18 21:50:34.213,NULL,,1332,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,50.00
1333,karam மசாலா Rs.5 ,Rs.5 கரம் மசாலா ,2022-03-17 20:02:00,2022-03-17 20:02:00,A,2025-05-05 11:35:08.253,NULL,,1333,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,5.00
1334,briyani masala Rs.10,Rs.10பிரியாணி சரம்,2022-03-17 20:09:00,2022-03-17 20:09:00,A,2022-03-17 20:13:01.763,NULL,,1334,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,150.00
1335,nei aachi gee Rs.10 saram,Rs.10 நெய் ஆச்சி சரம்,2022-03-17 20:18:00,2022-03-17 20:18:00,A,2026-01-22 16:28:06.830,NULL,,1335,0,0.00,0,0,0.00,0,0.00,71.00,78.00,1,100.00
1336,chicken masala Rs.10 saram,Rs.10 சிக்கன் மசாலா சரம்,2022-03-17 20:20:00,2022-03-17 20:20:00,A,2022-10-27 16:10:14.537,NULL,,1336,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,100.00
1337,chicken 65 masala saram Rs.10 ,Rs.10 சிக்கன் 65 சரம்,2022-03-17 20:25:00,2022-03-17 20:25:00,A,2022-11-20 18:42:03.153,NULL,,1337,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,100.00
1338,pasta (sangu) 500g,500g சங்கு பாஸ்தா ,2022-03-17 20:26:00,2022-03-17 20:26:00,A,2023-12-08 10:35:57.070,NULL,,1338,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,53.00
1339,pasta (macaroni)500g,500g macaroni pasta ,2022-03-17 20:29:00,2022-03-17 20:29:00,A,2023-03-27 18:12:17.467,NULL,,1339,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,60.00
1340,kari masala Rs.10saram,Rs.10 கரி மசாலா சரம்,2022-03-17 20:30:00,2022-03-17 20:30:00,A,2022-08-18 21:43:00.123,NULL,,1340,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,100.00
1341,pasta (elbo) 500g,500g எல்போ பாஸ்தா,2022-03-17 20:32:00,2022-03-17 20:32:00,A,2023-12-08 09:02:07.667,NULL,,1341,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,53.00
1342,ravai (naga)500g,500g நாகா ரவை,2022-03-17 20:36:00,2022-03-17 20:36:00,A,2022-10-16 19:59:05.157,NULL,,1342,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,36.00
1343,semiya paayasam 200g,semiya paayasam 200g,2022-03-17 20:39:00,2022-03-17 20:39:00,A,2022-03-17 20:38:46.863,0.00,None,1343,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
1344,semiya (naga) 200g,200g(நாகா)சேமியா,2022-03-17 20:39:00,2022-03-17 20:39:00,A,2023-03-04 16:40:53.657,NULL,,1344,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,22.00
1345,semiyaa (naga) 500g,500g.சேமியா.பா.செவ்ரைட்,2022-03-17 20:41:00,2022-03-17 20:41:00,A,2023-05-15 16:56:36.180,NULL,,1345,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,52.00
1346,noodels ying yaang(1,noodels ying yaang(1,2022-03-17 20:50:00,2022-03-17 20:50:00,A,2022-03-17 20:49:36.617,0.00,None,1346,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
1347,noodels ying yaang(1+1),noodels ying yaang(1+1),2022-03-17 20:50:00,2022-03-17 20:50:00,A,2022-03-17 20:50:00.097,0.00,None,1347,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
1348,noodels ying yaang 400g(1+1),400g(1+1)நூடல்ஸ் ying yaang,2022-03-17 20:50:00,2022-03-17 20:50:00,A,2023-11-27 19:13:24.153,NULL,,1348,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,110.00
1349,dairymilk Rs.5,Rs.5 டைரிமில்க் ,2022-03-17 20:58:00,2022-03-17 20:58:00,A,2026-01-29 17:23:32.167,NULL,,1349,0,0.00,0,0,0.00,0,0.00,4.41,5.00,1,5.00
1350,dairymilk Rs.5(72ps)box,dairymilk Rs.5(72ps)box,2022-03-17 20:59:00,2022-03-17 20:59:00,A,2022-12-31 14:04:12.863,NULL,,1350,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,380.00
1351,dairymilk Rs.20,Rs.20 டைரிமில்க்,2022-03-17 21:01:00,2022-03-17 21:01:00,A,2025-12-22 11:42:13.407,NULL,,1351,0,0.00,0,0,0.00,0,0.00,17.81,19.00,1,20.00
1352,5 star (54ps)1box,5 star (54ps)1box,2022-03-17 21:05:00,2022-03-17 21:05:00,A,2022-03-17 21:05:56.933,NULL,,1352,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,270.00
1353,5 star Rs.10(40ps) box,5 star Rs.10(40ps) box,2022-03-17 21:07:00,2022-03-17 21:07:00,A,2022-12-07 16:30:19.437,NULL,,1353,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,400.00
1354,5 star Rs.10 (54ps)1box,5 star Rs.10 (54ps)1box,2022-03-17 21:08:00,2022-03-17 21:08:00,A,2022-03-17 21:08:31.813,NULL,,1354,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,270.00
1355,5 star Rs.5 (54ps)1box,5 star Rs.5 (54ps)1box,2022-03-17 21:09:00,2022-03-17 21:09:00,A,2022-12-07 16:30:10.843,NULL,,1355,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,270.00
1356,perk Rs.5(30ps)box,perk Rs.5(30ps)box,2022-03-17 21:10:00,2022-03-17 21:10:00,A,2022-12-07 19:32:58.540,NULL,,1356,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,150.00
1357,perk Rs.5,Rs.5 Perk,2022-03-17 21:11:00,2022-03-17 21:11:00,A,2026-01-24 09:28:15.647,NULL,,1357,0,0.00,0,0,0.00,0,0.00,4.50,4.80,1,5.00
1358,soodam Rs.1(pkt),Rs.1 சூடம்(pkt),2022-03-18 10:04:00,2022-03-18 10:04:00,A,2022-03-18 19:15:29.273,NULL,,1358,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,25.00
1359,soodam Rs.5(pkt),Rs.5சூடம்(pkt),2022-03-18 10:05:00,2022-03-18 10:05:00,A,2022-04-13 16:53:12.137,NULL,,1359,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,100.00
1360,jothi appalam 100g,100g ஜோதிஅப்பளம்,2022-03-18 10:58:00,2022-03-18 10:58:00,A,2025-02-05 15:39:22.547,NULL,,1360,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,35.00
1361,jothi appalam 50g ,50gஅப்பளம்,2022-03-18 11:00:00,2022-03-18 11:00:00,A,2023-10-03 18:01:48.570,NULL,,1361,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,15.00
1362,jothi appalam 75g ,75g ஜோதி அப்பளம் ,2022-03-18 11:02:00,2022-03-18 11:02:00,A,2025-02-05 16:24:49.590,NULL,,1362,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,30.00
1363,theepam oil 100ml,100ml தீபம் எண்ணெய் pkt,2022-03-18 12:04:00,2022-03-18 12:04:00,A,2026-01-26 09:34:12.627,NULL,,1363,0,0.00,0,0,0.00,0,0.00,12.00,16.00,1,0.00
1364,munthirithiracha Rs.10,Rs.10 முந்திரி திராட்சை,2022-03-18 12:05:00,2022-03-18 12:05:00,A,2026-01-29 18:53:28.683,NULL,,1364,0,0.00,0,0,0.00,0,0.00,7.50,9.00,1,10.00
1365,soodam Rs.1(25ps),Rs.1சூடம்(25ps),2022-03-18 12:19:00,2022-03-18 12:19:00,A,2026-01-29 20:32:51.580,NULL,,1365,0,0.00,0,0,0.00,0,0.00,13.00,19.00,1,25.00
1366,soodam Rs.1(50ps),Rs.1சூடம் (50ps),2022-03-18 12:20:00,2022-03-18 12:20:00,A,2026-01-29 18:58:59.973,NULL,,1366,0,0.00,0,0,0.00,0,0.00,26.00,40.00,1,50.00
1367,orio Rs.30,orio Rs.30,2022-03-18 12:33:00,2022-03-18 12:33:00,A,2022-09-04 19:12:16.833,NULL,,1367,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,30.00
1368,dark fantasty,dark fantasty,2022-03-18 12:51:00,2022-03-18 12:51:00,A,2022-03-18 12:50:43.767,0.00,None,1368,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
1369,penoil grmicekk 1.ltr,penoil grmicekk 1.ltr,2022-03-18 12:55:00,2022-03-18 12:55:00,A,2022-07-02 17:14:16.870,NULL,,1369,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,80.00
1370,penoil germchekk color 1.ltr,1ltr பெனாயில் ஜெர்மிசெக் கலரஂ,2022-03-18 12:57:00,2022-03-18 12:57:00,A,2026-01-29 18:02:59.640,NULL,,1370,0,0.00,0,0,0.00,0,0.00,28.57,38.00,1,95.00
1371,dark fantasty choco falls Rs.35,Rs.35 dark.fantasty choco.fall,2022-03-18 12:57:00,2022-03-18 12:57:00,A,2026-01-21 11:04:42.690,NULL,,1371,0,0.00,0,0,0.00,0,0.00,31.25,34.00,1,35.00
1372,acid 500ml,speak ஆசிட் 500ml,2022-03-18 12:58:00,2022-03-18 12:58:00,A,2024-06-14 20:09:19.657,NULL,,1372,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,50.00
1373,dark fantasy Rs.10,dark fantasy Rs.10,2022-03-18 13:00:00,2022-03-18 13:00:00,A,2022-03-18 12:59:32.467,0.00,None,1373,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
1374,dark fantasy choco fills Rs.10,Rs.10 Dark Fantasy Choco Fills,2022-03-18 13:02:00,2022-03-18 13:02:00,A,2026-01-28 16:48:16.557,NULL,,1374,0,0.00,0,0,0.00,0,0.00,8.82,10.00,1,10.00
1375,dark fantasty bourbon Rs.10 bai,Rs.10 dark.f bourbon பை,2022-03-18 13:04:00,2022-03-18 13:04:00,A,2022-09-05 14:10:38.387,NULL,,1375,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,120.00
1376,bar one Rs.10,bar one Rs.10,2022-03-18 13:10:00,2022-03-18 13:10:00,A,2023-10-30 10:18:57.283,NULL,,1376,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,10.00
1377,bar one Rs.10(box),Rs.10(box)bar one ,2022-03-18 13:12:00,2022-03-18 13:12:00,A,2024-08-21 12:07:18.890,NULL,,1377,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,240.00
1378,dark fantasty bourbon Rs.35,Rs.35 dark fantasty bourbon ,2022-03-18 13:14:00,2022-03-18 13:14:00,A,2022-08-31 17:21:49.027,NULL,,1378,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,35.00
1379,tiger britta 150g,150g டைகர் பிரிட்டான்யா,2022-03-18 13:19:00,2022-03-18 13:19:00,A,2024-12-22 16:40:38.887,NULL,,1379,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,25.00
1380,colgate salt neem 100g,100g கோல்கேட் சால்ட் நீம்,2022-03-18 13:20:00,2022-03-18 13:20:00,A,2025-12-05 11:11:17.980,NULL,,1380,0,0.00,0,0,0.00,0,0.00,80.00,84.00,1,88.00
1381,stayfree dry.Rs36,stayfree dry.Rs36,2022-03-18 13:27:00,2022-03-18 13:27:00,A,2022-03-24 21:05:01.917,NULL,,1381,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,36.00
1382,colgate maxfresh Rs.56(81g),colgate maxfresh Rs.56(81g),2022-03-18 13:38:00,2022-03-18 13:38:00,A,2022-03-18 13:38:11.140,0.00,None,1382,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
1383,colgatesalt Rs10 dasan,Rs.10 கோல்கேட் சால்ட் டசன்,2022-03-18 13:46:00,2022-03-18 13:46:00,A,2022-12-06 14:17:08.017,NULL,,1383,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,120.00
1384,colgatesalt Rs10 pcs,Rs.10 கோல்கட்சால்ட் ps,2022-03-18 13:47:00,2022-03-18 13:47:00,A,2022-08-20 14:32:28.200,NULL,,1384,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,10.00
1385,colgate vedshakti Rs.59(100g),Rs.59(100g) கோல்கேட் vedshakti,2022-03-18 13:49:00,2022-03-18 13:49:00,A,2023-02-15 20:19:45.603,NULL,,1385,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,67.00
1386,5 star Rs10,5 star Rs10,2022-03-18 13:51:00,2022-03-18 13:51:00,A,2026-01-29 20:41:52.220,NULL,,1386,0,0.00,0,0,0.00,0,0.00,9.00,9.80,1,10.00
1387,5 star Rs10(box),5 star Rs10(box),2022-03-18 13:52:00,2022-03-18 13:52:00,A,2022-03-18 13:51:35.990,NULL,,1387,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,400.00
1388,5 star 1pcs,5 star 1pcs,2022-03-18 13:53:00,2022-03-18 13:53:00,A,2022-03-18 13:53:08.617,NULL,,1388,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,5.00
1389,colgate cibaca Rs.61(175g),Rs.61(175g) கோல்கேட் cibaca ,2022-03-18 13:54:00,2022-03-18 13:54:00,A,2022-11-11 14:35:34.533,NULL,,1389,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,63.00
1390,5 star Rs.5 ps,5 star Rs.5 ps,2022-03-18 13:54:00,2022-03-18 13:54:00,A,2022-12-05 19:08:33.037,NULL,,1390,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,5.00
1391,5 star Rs10 ps,5 star Rs10 ps,2022-03-18 13:55:00,2022-03-18 13:55:00,A,2022-12-07 11:49:13.870,NULL,,1391,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,10.00
1392,colgate strong 200g Rs.103,200g கோல்கேட் strong teeth,2022-03-18 13:55:00,2022-03-18 13:55:00,A,2022-07-20 12:28:40.983,NULL,,1392,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,103.00
1393,puli mark seekaie,puli mark seekaie,2022-03-18 14:15:00,2022-03-18 14:15:00,A,2022-03-18 14:14:47.737,0.00,None,1393,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
1394,puli mark seekaie 10g(10ps),10g (10ps)புலி மார்க் சீக்காய்,2022-03-18 14:15:00,2022-03-18 14:15:00,A,2022-12-29 10:57:44.500,NULL,,1394,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,20.00
1395,puli mark seekaie 50g,50g புலிமார்க் சீக்காய்,2022-03-18 14:17:00,2022-03-18 14:17:00,A,2026-01-21 10:54:30.980,NULL,,1395,0,0.00,0,0,0.00,0,0.00,9.00,13.00,1,14.00
1396,vatththi pulimark sandal Rs.10,Rs.10வத்தி புலிமார்க்,2022-03-18 14:20:00,2022-03-18 14:20:00,A,2023-12-10 16:40:42.277,NULL,,1396,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,10.00
1397,dabur red paste Rs10 (dazon),Rs10டாபர் ரெட்(dazon),2022-03-18 14:29:00,2022-03-18 14:29:00,A,2022-09-17 11:03:28.033,NULL,,1397,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,120.00
